"898","223","171","696000","0","1800","3200","1700","41","2018-07-05 23:31:50","2018-08-08 17:00:00","2018-08-14 08:00:00","486000",NULL,"52","0.007011494252873563",NULL,NULL
"899","223","176","81000","0","2125","1450","850","26","2018-07-05 23:31:50","2018-07-14 16:00:00","2018-07-20 12:00:00","504000",NULL,"86","0.04385802469135802",NULL,NULL
"900","223","14","226000","1","5200","9700","1500","8","2018-07-05 23:31:50","2018-07-21 16:00:00","2018-07-28 15:00:00","601200",NULL,"73","0.05052163833075734",NULL,NULL
"901","223","14","329000","0","9200","8400","7700","63","2018-07-05 23:31:50","2018-07-16 03:00:00","2018-07-21 12:00:00","464400",NULL,"9","0.056474164133738604",NULL,NULL
"902","224","135","27000","0","575","25","1425","92","2018-07-05 23:31:50","2018-08-17 12:00:00","2018-08-23 11:00:00","514800",NULL,"25","0.04310185185185185",NULL,NULL
"903","224","146","460000","1","5300","9600","900","70","2018-07-05 23:31:50","2018-08-06 02:00:00","2018-08-11 05:00:00","442800",NULL,"99","0.026159479251423923",NULL,NULL
"904","224","71","105000","1","3400","1200","300","72","2018-07-05 23:31:50","2018-07-26 16:00:00","2018-08-02 04:00:00","561600",NULL,"20","0.03850174216027875",NULL,NULL
"905","224","71","232000","0","5400","4100","3800","50","2018-07-05 23:31:50","2018-07-31 21:00:00","2018-08-05 02:00:00","363600",NULL,"1","0.04308189655172414",NULL,NULL
"906","225","170","14000","0","350","450","1275","34","2018-07-05 23:31:50","2018-07-14 14:00:00","2018-07-19 01:00:00","385200",NULL,"45","0.08553571428571428",NULL,NULL
"907","225","23","1706000","1","9500","8400","9600","19","2018-07-05 23:31:50","2018-07-09 08:00:00","2018-07-16 05:00:00","594000",NULL,"21","0.01115275411697899",NULL,NULL
"908","225","145","261000","0","5100","4100","7900","96","2018-07-05 23:31:50","2018-07-24 03:00:00","2018-07-30 18:00:00","572400",NULL,"73","0.04342911877394636",NULL,NULL
"909","225","115","57000","1","400","800","3700","23","2018-07-05 23:31:50","2018-07-21 00:00:00","2018-07-27 02:00:00","525600",NULL,"2","0.03712574850299401",NULL,NULL
"910","225","66","1194000","1","8800","1900","6100","24","2018-07-05 23:31:50","2018-07-06 02:00:00","2018-07-10 21:00:00","414000",NULL,"90","0.010316878462039752","721.83333333333","1"
"911","226","64","407000","1","3900","9000","2900","52","2018-07-05 23:31:50","2018-07-22 11:00:00","2018-07-26 19:00:00","374400",NULL,"44","0.0269265845873233",NULL,NULL
"912","226","112","449000","1","2425","725","600","90","2018-07-05 23:31:50","2018-07-29 12:00:00","2018-08-03 01:00:00","392400",NULL,"52","0.007029025191675794",NULL,NULL
"913","226","114","244000","1","2200","5200","5200","91","2018-07-05 23:31:50","2018-07-12 01:00:00","2018-07-16 20:00:00","414000",NULL,"25","0.03038632986627043",NULL,NULL
"914","227","108","374000","1","9600","4600","7600","88","2018-07-05 23:31:50","2018-08-15 05:00:00","2018-08-19 11:00:00","367200",NULL,"69","0.038529693486590036",NULL,NULL
"915","227","59","259000","1","9400","800","3300","67","2018-07-05 23:31:50","2018-07-30 21:00:00","2018-08-04 00:00:00","356400",NULL,"72","0.03958041958041958",NULL,NULL
"916","227","63","230000","0","7100","6800","1800","71","2018-07-05 23:31:50","2018-07-19 05:00:00","2018-07-25 01:00:00","504000",NULL,"52","0.05617391304347826",NULL,NULL
"917","227","120","224000","1","5600","4500","4300","53","2018-07-05 23:31:50","2018-07-15 02:00:00","2018-07-21 06:00:00","532800",NULL,"42","0.042306170886075946",NULL,NULL
"918","227","105","399000","1","6400","9200","9800","52","2018-07-05 23:31:50","2018-07-17 16:00:00","2018-07-23 00:00:00","460800",NULL,"57","0.03828368163628279",NULL,NULL
"919","227","31","1634000","0","8100","6000","8100","2","2018-07-05 23:31:50","2018-07-10 14:00:00","2018-07-16 07:00:00","493200",NULL,"58","0.009694002447980417",NULL,NULL
"920","228","22","8442000","1","7100","8900","2100","53","2018-07-05 23:31:50","2018-08-08 19:00:00","2018-08-14 05:00:00","468000",NULL,"20","0.001723832889056639",NULL,NULL
"921","228","13","315000","0","2600","8200","200","58","2018-07-05 23:31:50","2018-08-13 10:00:00","2018-08-20 08:00:00","597600",NULL,"25","0.028031746031746033",NULL,NULL
"922","228","10","92000","0","450","800","1275","33","2018-07-05 23:31:50","2018-07-22 22:00:00","2018-07-29 00:00:00","525600",NULL,"65","0.016956521739130433",NULL,NULL
"923","228","69","334000","0","3500","6800","7000","92","2018-07-05 23:31:50","2018-08-13 00:00:00","2018-08-19 21:00:00","594000",NULL,"51","0.03413173652694611",NULL,NULL
"924","228","86","200000","0","4100","7800","3800","61","2018-07-05 23:31:50","2018-07-28 19:00:00","2018-08-02 02:00:00","370800",NULL,"61","0.05735",NULL,NULL
"925","229","50","133000","1","1900","3000","4200","27","2018-07-05 23:31:50","2018-07-26 15:00:00","2018-07-31 07:00:00","403200",NULL,"53","0.038558201058201055",NULL,NULL
"926","229","23","1202000","0","7800","4800","5900","51","2018-07-05 23:31:50","2018-07-26 12:00:00","2018-08-02 11:00:00","601200",NULL,"81","0.011447587354409317",NULL,NULL
"927","229","144","222000","1","5200","1500","3100","76","2018-07-05 23:31:50","2018-07-22 08:00:00","2018-07-27 18:00:00","468000",NULL,"44","0.031312086092715234",NULL,NULL
"928","229","52","826000","0","4900","3500","1000","25","2018-07-05 23:31:50","2018-07-29 00:00:00","2018-08-04 03:00:00","529200",NULL,"77","0.009594430992736077",NULL,NULL
"929","230","33","552000","1","4500","2800","7200","97","2018-07-05 23:31:50","2018-08-01 08:00:00","2018-08-08 03:00:00","586800",NULL,"53","0.01631669535283993",NULL,NULL
"930","230","163","17000","1","300","525","1200","10","2018-07-05 23:31:50","2018-08-11 11:00:00","2018-08-17 22:00:00","558000",NULL,"35","0.05576009501187648",NULL,NULL
"931","230","111","89000","0","100","1300","500","59","2018-07-05 23:31:50","2018-08-09 21:00:00","2018-08-14 01:00:00","360000",NULL,"17","0.014325842696629213",NULL,NULL
"932","230","83","506000","1","800","9700","1600","65","2018-07-05 23:31:50","2018-07-14 02:00:00","2018-07-19 04:00:00","439200",NULL,"81","0.016437193511882307",NULL,NULL
"933","231","174","1552000","1","8100","2700","3000","50","2018-07-05 23:31:50","2018-08-09 11:00:00","2018-08-15 19:00:00","547200",NULL,"52","0.007169536591542162",NULL,NULL
"934","231","122","364000","0","9500","5200","5600","52","2018-07-05 23:31:50","2018-07-10 14:00:00","2018-07-15 22:00:00","460800",NULL,"17","0.04296703296703297",NULL,NULL
"935","231","46","220000","1","6700","3200","300","11","2018-07-05 23:31:50","2018-07-23 13:00:00","2018-07-30 00:00:00","558000",NULL,"30","0.038352745424292845",NULL,NULL
"936","232","16","38000","0","75","2250","1200","98","2018-07-05 23:31:50","2018-08-04 05:00:00","2018-08-10 09:00:00","532800",NULL,"1","0.059013157894736844",NULL,NULL
"937","232","117","122000","0","4200","200","2100","56","2018-07-05 23:31:50","2018-08-08 10:00:00","2018-08-14 05:00:00","500400",NULL,"11","0.04254098360655738",NULL,NULL
"938","232","98","212000","1","1850","2500","2250","88","2018-07-05 23:31:50","2018-07-04 12:00:00","2018-07-09 13:00:00","435600",NULL,"55","0.020537300177619892","493.25147876717","2"
"939","232","21","65000","1","100","2175","1275","70","2018-07-05 23:31:50","2018-07-08 21:00:00","2018-07-14 05:00:00","460800",NULL,"42","0.03108529819694868",NULL,NULL
"940","232","77","304000","0","7000","4800","6800","88","2018-07-05 23:31:50","2018-08-08 13:00:00","2018-08-13 12:00:00","428400",NULL,"43","0.04381578947368421",NULL,NULL
"941","232","11","610000","0","1525","1375","1625","31","2018-07-05 23:31:50","2018-07-07 20:00:00","2018-07-12 04:00:00","374400",NULL,"91","0.005256147540983606",NULL,NULL
"942","233","48","974000","0","9800","6300","4800","90","2018-07-05 23:31:50","2018-07-26 18:00:00","2018-07-31 20:00:00","439200",NULL,"25","0.016883983572895278",NULL,NULL
"943","233","16","47000","1","1850","800","650","58","2018-07-05 23:31:50","2018-07-15 19:00:00","2018-07-22 05:00:00","554400",NULL,"52","0.050559701492537315",NULL,NULL
"944","233","29","942000","0","6900","6800","9700","17","2018-07-05 23:31:50","2018-07-27 19:00:00","2018-08-01 15:00:00","417600",NULL,"84","0.016857749469214436",NULL,NULL
"945","233","69","336000","1","9600","900","2600","14","2018-07-05 23:31:50","2018-07-17 10:00:00","2018-07-22 00:00:00","396000",NULL,"63","0.03123964660408614",NULL,NULL
"946","234","9","338000","0","2100","1800","4500","16","2018-07-05 23:31:50","2018-08-07 09:00:00","2018-08-13 22:00:00","565200",NULL,"65","0.015532544378698224",NULL,NULL
"947","234","179","467000","0","6500","8000","8100","41","2018-07-05 23:31:50","2018-08-17 11:00:00","2018-08-23 09:00:00","511200",NULL,"37","0.03370449678800856",NULL,NULL
"948","234","29","919000","0","7800","8600","3000","55","2018-07-05 23:31:50","2018-08-09 01:00:00","2018-08-14 10:00:00","464400",NULL,"88","0.016811751904243742",NULL,NULL
"949","234","171","1099000","0","5800","2800","300","51","2018-07-05 23:31:50","2018-08-06 16:00:00","2018-08-13 05:00:00","565200",NULL,"30","0.0072975432211101",NULL,NULL
"950","234","16","69000","0","1925","2275","950","93","2018-07-05 23:31:50","2018-07-15 02:00:00","2018-07-20 15:00:00","478800",NULL,"86","0.058134057971014494",NULL,NULL
"951","234","94","53000","0","240","410","870","10","2018-07-05 23:31:50","2018-07-15 22:00:00","2018-07-20 12:00:00","396000",NULL,"38","0.016896226415094338",NULL,NULL
"952","235","179","207000","0","700","5000","6400","72","2018-07-05 23:31:50","2018-08-04 10:00:00","2018-08-10 20:00:00","554400",NULL,"32","0.033864734299516905",NULL,NULL
"953","235","102","220000","1","8300","1400","300","32","2018-07-05 23:31:50","2018-08-14 07:00:00","2018-08-20 19:00:00","561600",NULL,"47","0.03945833333333333",NULL,NULL
"954","235","6","799000","0","6800","1600","4100","41","2018-07-05 23:31:50","2018-07-26 16:00:00","2018-08-02 16:00:00","604800",NULL,"41","0.012065081351689612",NULL,NULL
"955","235","9","292000","1","2900","1100","2100","9","2018-07-05 23:31:50","2018-07-26 01:00:00","2018-07-31 18:00:00","493200",NULL,"63","0.015006574621959238",NULL,NULL
"956","236","180","380000","1","8900","7200","4900","22","2018-07-05 23:31:50","2018-07-22 15:00:00","2018-07-29 06:00:00","572400",NULL,"90","0.03853080568720379",NULL,NULL
"957","236","88","284000","1","7000","9400","4900","83","2018-07-05 23:31:50","2018-08-06 13:00:00","2018-08-11 18:00:00","450000",NULL,"62","0.049020208205756276",NULL,NULL
"958","236","24","774000","0","4300","7000","3200","48","2018-07-05 23:31:50","2018-07-26 22:00:00","2018-08-01 13:00:00","486000",NULL,"42","0.013992248062015503",NULL,NULL
"959","236","24","542000","0","6300","1400","500","92","2018-07-05 23:31:50","2018-08-11 02:00:00","2018-08-15 07:00:00","363600",NULL,"23","0.013929889298892988",NULL,NULL
"960","236","10","185000","1","1650","825","2400","14","2018-07-05 23:31:50","2018-07-24 10:00:00","2018-07-30 15:00:00","536400",NULL,"88","0.01657894736842105",NULL,NULL
"961","237","3","415000","1","2400","6900","3200","96","2018-07-05 23:31:50","2018-07-28 00:00:00","2018-08-03 11:00:00","558000",NULL,"72","0.020125",NULL,NULL
"962","237","116","289000","1","4000","7800","6700","36","2018-07-05 23:31:50","2018-08-03 07:00:00","2018-08-09 23:00:00","576000",NULL,"95","0.03843558282208589",NULL,NULL
"963","237","80","157000","1","1200","5000","4100","95","2018-07-05 23:31:50","2018-07-11 17:00:00","2018-07-16 00:00:00","370800",NULL,"61","0.03710585585585585",NULL,NULL
"964","238","138","138000","0","1000","3900","200","65","2018-07-05 23:31:50","2018-07-19 03:00:00","2018-07-24 02:00:00","428400",NULL,"19","0.029021739130434782",NULL,NULL
"965","238","3","483000","0","4900","6600","1200","42","2018-07-05 23:31:50","2018-07-16 18:00:00","2018-07-23 15:00:00","594000",NULL,"13","0.021387163561076603",NULL,NULL
"966","238","154","228000","0","5300","8800","3000","14","2018-07-05 23:31:50","2018-07-29 21:00:00","2018-08-05 10:00:00","565200",NULL,"9","0.05745614035087719",NULL,NULL
"967","239","24","734000","0","7800","2000","3600","43","2018-07-05 23:31:50","2018-07-22 07:00:00","2018-07-27 04:00:00","421200",NULL,"3","0.014632152588555858",NULL,NULL
"968","239","102","271000","0","8600","2100","4100","75","2018-07-05 23:31:50","2018-08-08 00:00:00","2018-08-14 23:00:00","601200",NULL,"88","0.04359778597785978",NULL,NULL
"969","239","119","335000","1","1800","7900","4800","46","2018-07-05 23:31:50","2018-08-15 04:00:00","2018-08-21 23:00:00","586800",NULL,"33","0.026497252747252748",NULL,NULL
"970","239","138","296000","1","3900","4600","2700","2","2018-07-05 23:31:50","2018-07-26 01:00:00","2018-07-31 23:00:00","511200",NULL,"0","0.02647613065326633",NULL,NULL
"971","240","88","127000","1","3500","1600","6000","75","2018-07-05 23:31:50","2018-07-14 19:00:00","2018-07-19 09:00:00","396000",NULL,"2","0.04758713136729222",NULL,NULL
"972","240","162","115000","0","1900","1900","7900","67","2018-07-05 23:31:50","2018-07-26 21:00:00","2018-08-01 02:00:00","450000",NULL,"11","0.056391304347826084",NULL,NULL
"973","240","99","363000","0","6700","9800","4500","11","2018-07-05 23:31:50","2018-07-29 00:00:00","2018-08-03 03:00:00","442800",NULL,"50","0.04366391184573003",NULL,NULL
"974","240","57","115000","0","2325","350","1850","54","2018-07-05 23:31:50","2018-08-06 06:00:00","2018-08-11 15:00:00","464400",NULL,"14","0.028934782608695652",NULL,NULL
"975","241","39","122000","1","1800","2900","3300","37","2018-07-05 23:31:50","2018-07-15 19:00:00","2018-07-21 05:00:00","468000",NULL,"21","0.0383695652173913",NULL,NULL
"976","241","68","154000","0","2000","100","7700","22","2018-07-05 23:31:50","2018-07-27 00:00:00","2018-08-01 12:00:00","475200",NULL,"61","0.033474025974025975",NULL,NULL
"977","241","154","341000","0","9900","7000","9900","99","2018-07-05 23:31:50","2018-08-16 22:00:00","2018-08-21 16:00:00","410400",NULL,"44","0.05604105571847507",NULL,NULL
"978","242","137","469000","0","3800","9900","5900","31","2018-07-05 23:31:50","2018-07-26 17:00:00","2018-08-01 03:00:00","468000",NULL,"36","0.02896588486140725",NULL,NULL
"979","242","49","459000","0","6400","7800","1500","56","2018-07-05 23:31:50","2018-07-29 17:00:00","2018-08-05 15:00:00","597600",NULL,"47","0.027995642701525054",NULL,NULL
"980","242","156","212000","1","5000","9200","900","88","2018-07-05 23:31:50","2018-07-23 22:00:00","2018-07-28 06:00:00","374400",NULL,"28","0.05061932287365813",NULL,NULL
"981","243","5","705000","0","3100","6500","1600","70","2018-07-05 23:31:50","2018-07-26 04:00:00","2018-07-31 07:00:00","442800",NULL,"99","0.012219858156028367",NULL,NULL
"982","243","22","10117000","0","10000","7700","3300","89","2018-07-05 23:31:50","2018-07-04 01:00:00","2018-07-08 02:00:00","349200",NULL,"12","0.001689730157161213","406.83333333333","1"
"983","243","129","1123000","1","5400","8500","1100","32","2018-07-05 23:31:50","2018-07-08 10:00:00","2018-07-14 02:00:00","489600",NULL,"61","0.01059410234171726",NULL,NULL
"984","243","132","251000","0","6500","2400","5700","95","2018-07-05 23:31:50","2018-07-10 00:00:00","2018-07-14 16:00:00","403200",NULL,"71","0.04215139442231076",NULL,NULL
"985","244","168","82000","1","2500","3900","700","77","2018-07-05 23:31:50","2018-07-28 07:00:00","2018-08-01 14:00:00","370800",NULL,"70","0.0593035343035343",NULL,NULL
"986","244","118","385000","1","9400","6600","5200","1","2018-07-05 23:31:50","2018-07-24 22:00:00","2018-07-31 11:00:00","565200",NULL,"36","0.038441740758072065",NULL,NULL
"987","244","36","354000","0","1600","9300","8700","76","2018-07-05 23:31:50","2018-07-09 18:00:00","2018-07-13 23:00:00","363600",NULL,"71","0.03405367231638418",NULL,NULL
"988","245","126","79000","1","1800","300","6500","76","2018-07-05 23:31:50","2018-07-10 02:00:00","2018-07-14 04:00:00","352800",NULL,"48","0.04807692307692307",NULL,NULL
"989","245","96","41000","0","130","210","160","52","2018-07-05 23:31:50","2018-07-07 17:00:00","2018-07-13 00:00:00","457200",NULL,"25","0.008573170731707318",NULL,NULL
"990","245","149","451000","1","9500","2500","9600","32","2018-07-05 23:31:50","2018-07-20 15:00:00","2018-07-26 12:00:00","507600",NULL,"83","0.030787130716309185",NULL,NULL
"991","245","146","309000","0","600","9000","4100","3","2018-07-05 23:31:50","2018-07-17 21:00:00","2018-07-22 21:00:00","432000",NULL,"38","0.029093851132686085",NULL,NULL
"992","246","97","394000","1","1400","1425","2350","17","2018-07-05 23:31:50","2018-07-10 18:00:00","2018-07-15 17:00:00","428400",NULL,"44","0.008430196611846172",NULL,NULL
"993","246","42","479000","1","6400","4900","4100","80","2018-07-05 23:31:50","2018-07-08 07:00:00","2018-07-13 17:00:00","468000",NULL,"4","0.022979599843075713",NULL,NULL
"994","246","52","1031000","0","2000","8500","3000","47","2018-07-05 23:31:50","2018-07-25 00:00:00","2018-07-30 11:00:00","471600",NULL,"89","0.00928709990300679",NULL,NULL
"995","246","143","258000","1","2500","2900","6800","95","2018-07-05 23:31:50","2018-07-05 18:00:00","2018-07-11 06:00:00","475200",NULL,"32","0.02618626062322946",NULL,NULL
"996","247","9","512000","1","5400","3000","500","35","2018-07-05 23:31:50","2018-08-15 22:00:00","2018-08-20 05:00:00","370800",NULL,"93","0.014816912042280105",NULL,NULL
"997","247","64","553000","0","9000","8400","1000","88","2018-07-05 23:31:50","2018-07-14 07:00:00","2018-07-19 19:00:00","475200",NULL,"70","0.028390596745027124",NULL,NULL
"998","247","176","68000","1","1050","1350","2000","35","2018-07-05 23:31:50","2018-07-17 11:00:00","2018-07-22 08:00:00","421200",NULL,"71","0.037272135416666664",NULL,NULL
"999","247","179","410000","0","7400","4500","8000","10","2018-07-05 23:31:50","2018-08-15 14:00:00","2018-08-21 21:00:00","543600",NULL,"43","0.03408536585365854",NULL,NULL
"1000","247","111","140000","0","550","1475","975","45","2018-07-05 23:31:50","2018-08-04 06:00:00","2018-08-10 23:00:00","579600",NULL,"3","0.014616071428571428",NULL,NULL
"1001","247","143","357000","1","4100","6100","3500","98","2018-07-05 23:31:50","2018-07-17 23:00:00","2018-07-24 09:00:00","554400",NULL,"87","0.02620967741935484",NULL,NULL
"1002","248","156","74000","0","100","1300","8100","53","2018-07-05 23:31:50","2018-07-16 19:00:00","2018-07-22 21:00:00","525600",NULL,"26","0.05831081081081081",NULL,NULL
"1003","248","133","349000","1","7600","1300","3500","71","2018-07-05 23:31:50","2018-07-28 03:00:00","2018-08-01 12:00:00","378000",NULL,"68","0.026685393258426966",NULL,NULL
"1004","248","166","503000","0","8800","8500","5200","95","2018-07-05 23:31:50","2018-08-08 21:00:00","2018-08-13 14:00:00","406800",NULL,"64","0.03430417495029821",NULL,NULL
"1005","248","107","289000","0","6500","5600","4300","63","2018-07-05 23:31:50","2018-07-07 06:00:00","2018-07-13 09:00:00","529200",NULL,"14","0.0429757785467128",NULL,NULL
"1006","248","76","329000","0","9000","5000","3800","28","2018-07-05 23:31:50","2018-07-13 02:00:00","2018-07-18 19:00:00","493200",NULL,"79","0.04337386018237082","572.18087314691","1"
"1007","249","6","575000","0","2800","2800","5200","54","2018-07-05 23:31:50","2018-07-04 22:00:00","2018-07-09 07:00:00","378000",NULL,"53","0.012139130434782607","578.5","1"
"1008","249","32","454000","1","3900","7400","9400","87","2018-07-05 23:31:50","2018-07-27 13:00:00","2018-08-01 16:00:00","442800",NULL,"27","0.026665320952765442",NULL,NULL
"1009","249","37","440000","1","3000","5000","9900","70","2018-07-05 23:31:50","2018-08-16 07:00:00","2018-08-21 17:00:00","468000",NULL,"78","0.022509457755359393",NULL,NULL
"1010","249","54","568000","0","4900","5700","1100","88","2018-07-05 23:31:50","2018-07-27 07:00:00","2018-08-03 02:00:00","586800",NULL,"7","0.01692781690140845",NULL,NULL
"1011","249","69","191000","1","4600","200","4800","33","2018-07-05 23:31:50","2018-07-27 17:00:00","2018-08-02 02:00:00","464400",NULL,"3","0.031731684110371076",NULL,NULL
"1012","250","54","264000","0","2200","900","4300","2","2018-07-05 23:31:50","2018-08-03 11:00:00","2018-08-09 09:00:00","511200",NULL,"92","0.01740530303030303",NULL,NULL
"1013","250","111","84000","1","625","275","875","10","2018-07-05 23:31:50","2018-08-15 17:00:00","2018-08-21 14:00:00","507600",NULL,"50","0.013492290119931466",NULL,NULL
"1014","250","54","351000","1","1200","3900","4500","42","2018-07-05 23:31:50","2018-07-23 10:00:00","2018-07-28 18:00:00","460800",NULL,"76","0.01600486223662885",NULL,NULL
"1015","251","163","46000","0","2325","1025","100","81","2018-07-05 23:31:50","2018-08-04 16:00:00","2018-08-11 02:00:00","554400",NULL,"31","0.068125",NULL,NULL
"1016","251","127","231000","0","4200","7000","1600","79","2018-07-05 23:31:50","2018-07-04 15:00:00","2018-07-10 08:00:00","493200",NULL,"28","0.04367965367965368","320.16666666667","1"
"1017","251","59","339000","0","8000","3800","9000","52","2018-07-05 23:31:50","2018-07-30 16:00:00","2018-08-05 15:00:00","514800",NULL,"45","0.04262536873156342",NULL,NULL
"1018","252","89","81000","1","400","4000","9100","22","2018-07-05 23:31:50","2018-07-10 20:00:00","2018-07-15 17:00:00","421200",NULL,"42","0.06518518518518518",NULL,NULL
"1019","252","57","79000","0","950","1100","1175","56","2018-07-05 23:31:50","2018-07-21 16:00:00","2018-07-28 08:00:00","576000",NULL,"76","0.028417721518987343",NULL,NULL
"1020","252","79","156000","0","7900","3800","6800","13","2018-07-05 23:31:50","2018-07-28 04:00:00","2018-08-03 11:00:00","543600",NULL,"52","0.08634615384615385",NULL,NULL
"1021","253","125","297000","0","8000","8300","7700","97","2018-07-05 23:31:50","2018-07-26 00:00:00","2018-07-31 19:00:00","500400",NULL,"34","0.058265993265993264",NULL,NULL
"1022","253","47","483000","0","2800","6700","10000","46","2018-07-05 23:31:50","2018-07-13 13:00:00","2018-07-18 14:00:00","435600",NULL,"15","0.024482401656314698","348.33542559762","5"
"1023","253","99","328000","0","9000","4600","4000","37","2018-07-05 23:31:50","2018-07-31 12:00:00","2018-08-07 03:00:00","572400",NULL,"71","0.04283536585365853",NULL,NULL
"1024","253","145","288000","0","8400","3900","3100","49","2018-07-05 23:31:50","2018-07-31 19:00:00","2018-08-07 15:00:00","590400",NULL,"12","0.04362847222222222",NULL,NULL
"1025","254","172","514000","0","8300","8000","8800","32","2018-07-05 23:31:50","2018-08-05 06:00:00","2018-08-10 04:00:00","424800",NULL,"47","0.03466926070038911",NULL,NULL
"1026","254","74","216000","0","8200","300","2300","15","2018-07-05 23:31:50","2018-07-05 04:00:00","2018-07-11 03:00:00","514800",NULL,"100","0.043263888888888886",NULL,NULL
"1027","254","67","314000","1","6700","6300","8900","77","2018-07-05 23:31:50","2018-07-21 00:00:00","2018-07-25 04:00:00","360000",NULL,"57","0.04188093907210732",NULL,NULL
"1028","254","59","64000","0","1100","1400","1400","40","2018-07-05 23:31:50","2018-07-25 15:00:00","2018-07-30 18:00:00","442800",NULL,"85","0.04234375",NULL,NULL
"1029","255","69","280000","1","7000","100","5900","68","2018-07-05 23:31:50","2018-08-12 18:00:00","2018-08-17 15:00:00","421200",NULL,"56","0.030833333333333334",NULL,NULL
"1030","255","167","215000","1","4800","5700","700","20","2018-07-05 23:31:50","2018-07-31 22:00:00","2018-08-06 23:00:00","522000",NULL,"23","0.039406065711878685",NULL,NULL
"1031","255","135","38000","0","650","950","750","98","2018-07-05 23:31:50","2018-08-11 13:00:00","2018-08-16 18:00:00","450000",NULL,"49","0.04375",NULL,NULL
"1032","256","47","473000","0","7500","300","9600","29","2018-07-05 23:31:50","2018-07-30 09:00:00","2018-08-05 19:00:00","554400",NULL,"76","0.024450317124735728",NULL,NULL
"1033","256","130","382000","0","7500","9200","5000","52","2018-07-05 23:31:50","2018-07-13 17:00:00","2018-07-20 00:00:00","543600",NULL,"34","0.04293193717277487",NULL,NULL
"1034","256","99","445000","0","9000","9700","5700","72","2018-07-05 23:31:50","2018-08-02 05:00:00","2018-08-06 12:00:00","370800",NULL,"42","0.04169662921348315",NULL,NULL
"1035","257","3","535000","0","3100","6600","8400","3","2018-07-05 23:31:50","2018-08-02 22:00:00","2018-08-07 04:00:00","367200",NULL,"5","0.021327102803738316",NULL,NULL
"1036","257","52","888000","0","3800","2000","8000","100","2018-07-05 23:31:50","2018-08-12 22:00:00","2018-08-19 02:00:00","532800",NULL,"1","0.009572072072072071",NULL,NULL
"1037","257","55","95000","0","1400","1675","200","90","2018-07-05 23:31:50","2018-07-21 01:00:00","2018-07-26 13:00:00","475200",NULL,"91","0.028802631578947368",NULL,NULL
"1038","258","146","431000","1","9500","700","6300","51","2018-07-05 23:31:50","2018-08-10 10:00:00","2018-08-16 13:00:00","529200",NULL,"52","0.02703663793103448",NULL,NULL
"1039","258","47","500000","0","6800","7100","500","87","2018-07-05 23:31:50","2018-07-24 07:00:00","2018-07-28 20:00:00","392400",NULL,"88","0.02465",NULL,NULL
"1040","258","54","382000","1","2200","5500","600","79","2018-07-05 23:31:50","2018-07-07 04:00:00","2018-07-13 21:00:00","579600",NULL,"82","0.01647014550928249",NULL,NULL
"1041","258","159","175000","1","9100","1100","4700","37","2018-07-05 23:31:50","2018-08-13 21:00:00","2018-08-19 18:00:00","507600",NULL,"48","0.0576416015625",NULL,NULL
"1042","259","56","3303000","0","8200","5900","3800","47","2018-07-05 23:31:50","2018-08-15 21:00:00","2018-08-22 04:00:00","543600",NULL,"94","0.004282470481380563",NULL,NULL
"1043","259","178","417000","0","8100","7500","9300","23","2018-07-05 23:31:50","2018-07-13 20:00:00","2018-07-18 07:00:00","385200",NULL,"24","0.041834532374100716","416.35988100584","3"
"1044","259","38","280000","1","5200","2200","2600","72","2018-07-05 23:31:50","2018-07-15 10:00:00","2018-07-21 05:00:00","500400",NULL,"38","0.0263",NULL,NULL
"1045","259","67","176000","1","6900","700","2500","94","2018-07-05 23:31:50","2018-07-31 23:00:00","2018-08-07 14:00:00","572400",NULL,"18","0.04294087665647298",NULL,NULL
"1046","260","98","124000","0","250","2300","1750","54","2018-07-05 23:31:50","2018-07-09 18:00:00","2018-07-14 10:00:00","403200",NULL,"75","0.02157258064516129",NULL,NULL
"1047","260","180","324000","1","5700","6400","8600","89","2018-07-05 23:31:50","2018-08-08 21:00:00","2018-08-14 07:00:00","468000",NULL,"23","0.038149972632731254",NULL,NULL
"1048","260","177","772000","0","9900","5500","7000","81","2018-07-05 23:31:50","2018-07-08 11:00:00","2018-07-14 20:00:00","550800",NULL,"90","0.0217940414507772",NULL,NULL
"1049","261","108","188000","0","6300","200","3900","38","2018-07-05 23:31:50","2018-08-08 08:00:00","2018-08-15 05:00:00","594000",NULL,"80","0.042606382978723406",NULL,NULL
"1050","261","101","884000","1","7000","4800","5800","46","2018-07-05 23:31:50","2018-07-04 11:00:00","2018-07-09 04:00:00","406800",NULL,"30","0.014055700609225412","430.64308517223","1"
"1051","261","63","169000","0","1400","6400","8500","16","2018-07-05 23:31:50","2018-07-18 22:00:00","2018-07-24 14:00:00","489600",NULL,"8","0.05680473372781065",NULL,NULL
"1052","262","154","294000","0","9700","7600","4200","41","2018-07-05 23:31:50","2018-07-18 03:00:00","2018-07-23 18:00:00","486000",NULL,"54","0.058095238095238096",NULL,NULL
"1053","262","107","232000","0","5300","2300","6700","60","2018-07-05 23:31:50","2018-07-25 00:00:00","2018-07-29 22:00:00","424800",NULL,"42","0.04183189655172414",NULL,NULL
"1054","262","44","291000","0","7200","500","2200","76","2018-07-05 23:31:50","2018-08-07 13:00:00","2018-08-12 00:00:00","385200",NULL,"51","0.029054982817869415",NULL,NULL
